Case_ID,CaseStartDate,WaterBodyName,Landmarks,ReportObservationDate,BloomReport_ID,CountyName,RegionName,Latitude,Longitude,WBTypeName,WaterBodyManager,RecLandManager,AdvisoryRecommendedType,AdvisoryRecommendedDate,AdvisoryLevelCurrentOnMap
440,1/1/2020,Lake Isabella,"Lake Isabella, at French Gulch/Hwy 155",6/10/2020,2274,Kern,Region 5 - Central Valley,35.656578,-118.48346,Reservoir,Unknown,County Environmental Health Department,NA - refer to Report Details,6/12/2020,Last verified >90 days ago
439,1/1/2020,Lake Berryessa ,Lake Berryessa - Smittle Creek Trailhead,4/26/2020,2226,Napa,Region 5 - Central Valley,38.570387,-122.23611,Reservoir,United States Bureau of Reclamation,United States Bureau of Reclamation,None,5/8/2020,Last verified >90 days ago
438,1/1/2020,Lake Almanor,Lake Almanor,10/22/2020,2488,Plumas,Region 5 - Central Valley,40.2585,-121.784,Reservoir,Pacific Gas and Electric,Unknown,Caution,10/27/2020,Last verified >90 days ago
436,1/1/2020,Honker Cut ,Honker Cut at King Island Marina,7/16/2020,2335,San Joaquin,Region 5 - Central Valley,38.0561,-121.45895,,Unknown,Unknown,None,10/1/2020,Last verified >90 days ago
435,1/1/2020,Unnamed lake ,Unnamed lake near Devil's Peak (Placer Co.),8/1/2020,2353,Placer,Region 5 - Central Valley,39.288301,-120.43613,Reservoir,Unknown,United States Forest Service,None,8/17/2020,Last verified >90 days ago
434,1/1/2020,Frenchman Lake,Frenchman Lake,5/11/2020,2255,Plumas,Region 5 - Central Valley,39.8944,-120.1925,Reservoir,California Department of Water Resources,United States Forest Service,NA - refer to Report Details,5/11/2020,Last verified >90 days ago
432,1/1/2020,Disappointment Slough,Disappointment Slough below Empire Tract,7/16/2020,2334,San Joaquin,Region 5 - Central Valley,38.04784,-121.47095,,Unknown,Unknown,Caution,10/1/2020,Last verified >90 days ago
431,1/1/2020,Clifton Court Forebay,Clifton Court Forebay inlet,5/11/2020,2235,Contra Costa,Region 5 - Central Valley,37.8298,-1215574,,California Department of Water Resources,California Department of Water Resources,None,11/2/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Clearlake Keys (01),1/9/2020,2161,Lake,Region 5 - Central Valley,39.0250735,-122.65978,Reservoir,County Environmental Health Department,County Water Resources Department,None,9/29/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Clearlake Schindler Creek (SC01),1/9/2020,2163,Lake,Region 5 - Central Valley,39.0219353,-122.66717,Reservoir,County Environmental Health Department,County Water Resources Department,None,9/8/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Austin Park (AP01),1/9/2020,2152,Lake,Region 5 - Central Valley,38.95983,-122.65027,Reservoir,County Environmental Health Department,County Water Resources Department,Danger,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Big Valley Rancheria Tule Boat Launch (BVCL6),1/9/2020,2146,Lake,Region 5 - Central Valley,39.026872,-122.88674,Reservoir,Big Valley Rancheria,Big Valley Rancheria,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Buckingham Park (BP),1/9/2020,2143,Lake,Region 5 - Central Valley,39.000958,-122.75073,Reservoir,County Environmental Health Department,County Water Resources Department,None,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Cache Creek Shady Acres (SHADY01),1/9/2020,2153,Lake,Region 5 - Central Valley,38.925467,-122.61659,Reservoir,County Environmental Health Department,County Water Resources Department,Warning,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Clearlake Keys (KEYS03),1/9/2020,2162,Lake,Region 5 - Central Valley,39.0239133,-122.67175,Reservoir,County Environmental Health Department,County Water Resources Department,Warning,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Clearlake Oaks near Water Intake (CLOAKS01),1/9/2020,2150,Lake,Region 5 - Central Valley,39.01929,-122.67514,Reservoir,County Environmental Health Department,County Water Resources Department,Warning,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - County Park (CP),1/9/2020,2145,Lake,Region 5 - Central Valley,39.0287,-122.84863,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Elem Indian Colony Site 1 (ELEM01),1/9/2020,2151,Lake,Region 5 - Central Valley,39.0094,-122.67383,Reservoir,Elem Indian Colony,Elem Indian Colony,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Glenhaven (GH),1/9/2020,2159,Lake,Region 5 - Central Valley,39.026636,-122.7348,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake,"Clear Lake, at Plumas St/Lakeshore Dr",7/14/2020,2306,Lake,Region 5 - Central Valley,38.97102,-122.66844,Reservoir,County Environmental Health Department,Unknown,Warning,7/29/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Horseshoe Bend (HB),1/9/2020,2158,Lake,Region 5 - Central Valley,39.011864,-122.76051,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Jago Bay (JB),1/9/2020,2160,Lake,Region 5 - Central Valley,38.948856,-122.66023,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Keeling Park (KP01),1/9/2020,2148,Lake,Region 5 - Central Valley,39.121277,-122.85554,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Lakeport 1st Street Ramp (LPTNT),1/9/2020,2147,Lake,Region 5 - Central Valley,39.042359,-122.91287,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Lakeshore at Rainbow (LS2),1/9/2020,2157,Lake,Region 5 - Central Valley,39.063888,-122.91361,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Lily Cove (LC01),1/9/2020,2164,Lake,Region 5 - Central Valley,38.981029,-122.68986,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,"Clear Lake - Lower Arm, UCD site (LA-03)",1/9/2020,2175,Lake,Region 5 - Central Valley,38.983,-122.717,Reservoir,County Environmental Health Department,County Water Resources Department,None,7/29/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Lucerne Harbor Park (LUC01),1/9/2020,2149,Lake,Region 5 - Central Valley,39.089696,-122.79611,Reservoir,County Environmental Health Department,County Water Resources Department,None,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,"Clear Lake - Narrows, UCD site (NR-02)",1/9/2020,2173,Lake,Region 5 - Central Valley,39.028,-122.745,Reservoir,County Environmental Health Department,County Water Resources Department,None,7/29/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,"Clear Lake - Oaks Arm, Center of the Lake (DWR Site CL-4)",1/9/2020,2167,Lake,Region 5 - Central Valley,39.0116,-122.69611,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,"Clear Lake - Oaks Arm, UCD site (OA-04)",1/9/2020,2174,Lake,Region 5 - Central Valley,39.0127,-122.699,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,7/29/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Redbud Park (RED01),1/9/2020,2155,Lake,Region 5 - Central Valley,38.948472,-122.63778,Reservoir,County Environmental Health Department,County Water Resources Department,Danger,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Rodman Slough (RODS),1/9/2020,2156,Lake,Region 5 - Central Valley,39.118142,-122.88643,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - Soda Bay Cove (CLV7),1/9/2020,2144,Lake,Region 5 - Central Valley,39.003128,-122.79816,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,"Clear Lake - Upper Arm, Center of the Lake (DWR site CL-1)",1/9/2020,2165,Lake,Region 5 - Central Valley,39.0632,-122.86611,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,"Clear Lake - Upper Arm, near mouth of Rodman Slough (DWR site CL-05)",1/9/2020,2168,Lake,Region 5 - Central Valley,39.1149,-122.88277,Reservoir,County Environmental Health Department,County Water Resources Department,None,7/13/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake ,Clear Lake - West of Sulphur Bank Mercury Mine (SBMMEL01),1/9/2020,2154,Lake,Region 5 - Central Valley,38.99986,-122.6712,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake,"Clear Lake, at Front Street near Park St/Front St",7/11/2020,2303,Lake,Region 5 - Central Valley,38.939925,-122.63523,Reservoir,Unknown,Unknown,Warning,7/29/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake,"Clear Lake, Clear Lake Keys",6/25/2020,2288,Lake,Region 5 - Central Valley,39.020729,-122.66248,Reservoir,Unknown,Unknown,Caution,7/1/2020,Last verified >90 days ago
429,1/1/2020,Clear Lake,"Clear Lake- Lower Arm, Center of the Lake (DWR site CL-3)",1/9/2020,2166,Lake,Region 5 - Central Valley,38.9643,-122.67888,Reservoir,County Environmental Health Department,County Water Resources Department,Caution,12/4/2020,Last verified >90 days ago
428,1/1/2020,Big Break Regional Shoreline ,Big Break Regional Shoreline - Kayak Launch Area,1/9/2020,2177,Contra Costa,Region 5 - Central Valley,38.012019,-121.72889,Other,East Bay Regional Park District,East Bay Regional Park District,Caution,12/31/2020,Last verified >90 days ago
427,1/1/2020,American River,"American River, Paradise Beach",4/19/2020,2228,Sacramento,Region 5 - Central Valley,38.58124,-121.42116,Wadeable stream,Unknown,Local Park and Recreation Department,Algal mat general awareness sign,4/30/2020,Last verified >90 days ago
424,1/1/2020,Pyramid Lake,"Pyramid Lake, Emigrant Landing Swim Beach",5/11/2020,2256,Los Angeles,Region 4 - Los Angeles,34.675,-118.78027,Reservoir,California Department of Water Resources,County Water Resources Department,None,9/25/2020,Last verified >90 days ago
424,1/1/2020,Pyramid Lake,"Pyramid Lake, outlet/Angeles Tunnel inlet",5/11/2020,2244,Los Angeles,Region 4 - Los Angeles,34.6449,-118.7642,Reservoir,California Department of Water Resources,California Department of Water Resources,None,11/5/2020,Last verified >90 days ago
424,1/1/2020,Pyramid Lake,"Pyramid Lake, Vaquero Swim Beach",5/11/2020,2245,Los Angeles,Region 4 - Los Angeles,34.661389,-118.76555,Reservoir,California Department of Water Resources,California Department of Water Resources,None,9/25/2020,Last verified >90 days ago
423,1/1/2020,Malibou Lake (Malibu Lake),Malibou Lake (Malibu Lake),8/26/2020,2416,Los Angeles,Region 4 - Los Angeles,34.107179,-118.75684,Reservoir,Unknown,California State Parks,Caution,8/31/2020,Last verified >90 days ago
422,1/1/2020,Machado Lake,"Machado Lake, at boat ramp",8/24/2020,2415,Los Angeles,Region 4 - Los Angeles,33.783883,-118.29506,Reservoir,Unknown,City Department,Caution,8/31/2020,Last verified >90 days ago
421,1/1/2020,North Legg Lake,"North Legg Lake, near parking lot D",9/18/2020,2468,Los Angeles,Region 4 - Los Angeles,34.037412,-118.05683,Reservoir,Unknown,Local Park and Recreation Department,Caution,9/29/2020,Last verified >90 days ago
420,1/1/2020,Castaic Lake,"Castaic Lake, Boat Launch",5/11/2020,2231,Los Angeles,Region 4 - Los Angeles,34.51889,-118.6,Reservoir,California Department of Water Resources,Local Park and Recreation Department,None,9/25/2020,Last verified >90 days ago
420,1/1/2020,Castaic Lake,"Castaic Lake, Lagoon Swim Beach",5/11/2020,2232,Los Angeles,Region 4 - Los Angeles,34.505,-118.6125,Reservoir,California Department of Water Resources,Local Park and Recreation Department,None,9/25/2020,Last verified >90 days ago
420,1/1/2020,Castaic Lake,"Castaic Lake, Outlet",5/11/2020,2233,Los Angeles,Region 4 - Los Angeles,34.5152,-118.6101,Reservoir,California Department of Water Resources,Local Park and Recreation Department,None,11/5/2020,Last verified >90 days ago
419,1/1/2020,Lake Tynan,Lake Tynan,6/1/2020,2351,Santa Cruz,Region 3 - Central Coast,36.926522,-121.73121,Reservoir,Unknown,Unknown,NA - refer to Report Details,8/17/2020,Last verified >90 days ago
418,1/1/2020,Santa Margarita Lake (Salinas Reservoir),Santa Margarita Lake (Salinas Reservoir),7/23/2020,2373,San Luis Obispo,Region 3 - Central Coast,35.328043,-120.47969,Reservoir,Unknown,City Department,Caution,11/17/2020,Last verified >90 days ago
416,1/1/2020,Lake San Antonio,Lake San Antonio,1/27/2020,2191,Monterey,Region 3 - Central Coast,35.812198,-120.9229,Reservoir,Unknown,Private entity,Caution,8/31/2020,Last verified >90 days ago
415,1/1/2020,Pinto Lake,"Pinto Lake, at Boat Launch",8/13/2020,2361,Santa Cruz,Region 3 - Central Coast,36.95107,-121.76791,Reservoir,City Department,City Department,Warning,10/30/2020,Last verified >90 days ago
414,1/1/2020,Lake Nacimiento,Lake Nacimiento,8/27/2020,2428,San Luis Obispo,Region 3 - Central Coast,35.746172,-120.92992,Reservoir,County Environmental Health Department,Unknown,NA - refer to Report Details,9/3/2020,Last verified >90 days ago
413,1/1/2020,Meadow Creek,Meadow Creek,10/13/2020,2483,San Luis Obispo,Region 3 - Central Coast,35.126532,-120.63267,Wadeable stream,Unknown,Unknown,Caution,10/14/2020,Last verified >90 days ago
412,1/1/2020,Lopez Lake,Lopez Lake,6/4/2020,2275,San Luis Obispo,Region 3 - Central Coast,35.190415,-120.47594,Reservoir,Other,Unknown,None,10/30/2020,Last verified >90 days ago
411,1/1/2020,Laguna Creek,"Laguna Creek, at Camden Lake",7/14/2020,2337,Sacramento,Region 5 - Central Valley,38.423994,-121.37582,Wadeable stream,Unknown,Other,Caution,7/28/2020,Last verified >90 days ago
407,1/1/2020,Pelican Lake ,Pelican Lake at Mohave Narrows Regional Park,7/20/2020,2427,San Bernardino,Region 6 - Lahontan,34.511922,-177.26891,Reservoir,Unknown,Local Park and Recreation Department,None,9/4/2020,Last verified >90 days ago
406,1/1/2020,New York Slough,"New York Slough, near New York Landing and Pittsburg Yacht Club",6/1/2020,2290,Contra Costa,Region 2 - San Francisco Bay,38.040759,-121.8855,,Unknown,Unknown,NA - refer to Report Details,7/2/2020,Last verified >90 days ago
405,1/1/2020,Lake Temescal,Lake Temescal,1/6/2020,2181,Alameda,Region 2 - San Francisco Bay,37.846563,-122.23053,Reservoir,East Bay Regional Park District,East Bay Regional Park District,Caution,12/31/2020,Last verified >90 days ago
404,1/1/2020,Lake Merced,"Lake Merced,  east  portion of lake",10/1/2020,2621,San Francisco,Region 2 - San Francisco Bay,37.727469,-122.48953,Reservoir,San Francisco Public Utility Commission,Local Park and Recreation Department,Danger,7/9/2021,Last verified >90 days ago
404,1/1/2020,Lake Merced,"Lake Merced,  north  portion of lake",10/1/2020,2620,San Francisco,Region 2 - San Francisco Bay,37.727691,-122.49779,Reservoir,San Francisco Public Utility Commission,Local Park and Recreation Department,Danger,7/9/2021,Last verified >90 days ago
403,1/1/2020,Lake Anza,Lake Anza,1/5/2020,2179,Alameda,Region 2 - San Francisco Bay,37.896029,-122.25034,Reservoir,East Bay Regional Park District,East Bay Regional Park District,Danger,12/31/2020,Last verified >90 days ago
403,1/1/2020,Lake Chabot (Alameda Co),Lake Chabot (Alameda Co),1/5/2020,2180,Alameda,Region 2 - San Francisco Bay,37.726948,-122.11221,Reservoir,East Bay Regional Park District,East Bay Regional Park District,Caution,12/31/2020,Last verified >90 days ago
402,1/1/2020,Laguna Lake,Laguna Lake,8/14/2020,2372,San Luis Obispo,Region 3 - Central Coast,35.265951,-120.6873,Reservoir,Unknown,City Department,Caution,9/3/2020,Last verified >90 days ago
402,1/1/2020,Laguna Lake,Laguna Lake Fishing Dock near picnic area,8/12/2020,2455,San Luis Obispo,Region 3 - Central Coast,35.264353,-120.68582,Reservoir,City Department,City Department,Caution,10/21/2020,Last verified >90 days ago
402,1/1/2020,Laguna Lake ,Laguna Lake near culvert on Madonna Rd.,8/12/2020,2454,San Luis Obispo,Region 3 - Central Coast,35.260036,-120.68355,Reservoir,City Department,City Department,Caution,10/21/2020,Last verified >90 days ago
402,1/1/2020,Laguna Lake ,Laguna Lake Park Dock near launch ramp at end of Lake Side Trail,8/12/2020,2456,San Luis Obispo,Region 3 - Central Coast,35.265966,-120.68733,Reservoir,City Department,City Department,Caution,10/21/2020,Last verified >90 days ago
401,1/1/2020,Huichica Pond 8,"Huichica Pond 8, near Napa River",8/26/2020,2423,Napa,Region 2 - San Francisco Bay,38.201344,-122.3185,Pond (<1 ha),Unknown,California Department of Fish and Wildlife,Caution,9/3/2020,Last verified >90 days ago
400,1/1/2020,Green Valley Lake,,7/21/2020,2336,San Bernardino,Region 6 - Lahontan,34.238273,-117.08102,Reservoir,Local Municipal Water District,Unknown,Caution,8/31/2020,Last verified >90 days ago
399,1/1/2020,Lake Del Valle,Lake Del Valle,3/2/2020,2222,Alameda,Region 2 - San Francisco Bay,37.586436,-121.70371,Reservoir,California Department of Water Resources,East Bay Regional Park District,Danger,12/31/2020,Last verified >90 days ago
398,1/1/2020,Martinez Marina,Martinez Marina,6/17/2020,2278,Contra Costa,Region 2 - San Francisco Bay,38.026381,-122.13763,,Unknown,Unknown,NA - refer to Report Details,6/19/2020,Last verified >90 days ago
